ISO3,unique_id,Agglomeration_Name,Surface km2,africapolis_geometry_year,worldpop_year,ftm_return_period,ftm_flood_type,worldpop_population_ftm_total,worldpop_population_ftm_share,worldpop_built_surface_ftm_km2,worldpop_built_surface_ftm_share,worldpop_built_volume_ftm_m3,worldpop_built_volume_ftm_share,worldpop_population_total,worldpop_built_surface_km2,worldpop_built_volume_m3,africapolis_pop
ZAF,ZAF_2896,Duduza,67.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,463.0,0.0018017457086931,0.025337443359375,0.0014210616165491,129089.4453125,0.0011947960509132,256973.0,17.82994,108043080.0,483597.0
ZAF,ZAF_2898,Dukathole,10.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,2.0,0.0001049097775912,0.0001854444580078,8.640639664438337e-05,1079.5555419921875,7.79910610004064e-05,19064.0,2.146189,13842042.0,44422.0
ZAF,ZAF_2898,Dukathole,10.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,217.0,0.0113827108686529,0.020280556640625,0.0094495669489616,116989.1171875,0.0084517238993712,19064.0,2.146189,13842042.0,44422.0
ZAF,ZAF_2900,Dukuza,42.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,39.0,0.0032072368421052,0.00663122265625,0.0032574975714503,16586.443359375,0.0032586870509012,12160.0,2.03568,5089916.0,14693.0
ZAF,ZAF_2900,Dukuza,42.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,130.0,0.0106907894736842,0.020947111328125,0.0102899823784312,52380.66796875,0.0102910672727703,12160.0,2.03568,5089916.0,14693.0
ZAF,ZAF_2903,Dumisa,21.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,3.0,0.0002508990549468,0.0004415555725097,0.0002681390531417,1133.77783203125,0.0002103835208163,11957.0,1.646741,5389100.0,12861.0
ZAF,ZAF_2903,Dumisa,21.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,18.0,0.0015053943296813,0.0022536667480468,0.0013685617519979,6740.0,0.0012506726540609,11957.0,1.646741,5389100.0,12861.0
ZAF,ZAF_2909,Dundonald,15.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,4.0,0.0002052755824694,0.0006186666259765,0.0002649948968389,1978.77783203125,0.0001905439008928,19486.0,2.334636,10384892.0,21528.0
ZAF,ZAF_2909,Dundonald,15.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,74.0,0.0037975982756851,0.0081813330078125,0.0035043291578697,31683.33203125,0.003050906261832,19486.0,2.334636,10384892.0,21528.0
ZAF,ZAF_2915,Durban,1096.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,6155.0,0.0020027332183646,0.345478875,0.0016539074307849,3020116.75,0.0013806084611694,3073300.0,208.886464,2187525888.0,3374423.0
ZAF,ZAF_2915,Durban,1096.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,82568.0,0.0268662349917027,5.2067385,0.0249261651535257,51988936.0,0.0237660894827316,3073300.0,208.886464,2187525888.0,3374423.0
ZAF,ZAF_2925,Dwarsloop,70.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,798.0,0.0088132972555083,0.0792965546875,0.0062432878540966,462384.0,0.0063561251192639,90545.0,12.701089,72746208.0,76011.0
ZAF,ZAF_2925,Dwarsloop,70.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,1532.0,0.0169197636534319,0.158189328125,0.0124547846350025,920879.5,0.01265879728054,90545.0,12.701089,72746208.0,76011.0
ZAF,ZAF_2927,Dysselsdorp,3.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,6196.0,0.475629,2276185.0,12916.0
ZAF,ZAF_2927,Dysselsdorp,3.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,293.0,0.0472885732730794,0.021961888671875,0.0461744104583088,108583.21875,0.0477040393245715,6196.0,0.475629,2276185.0,12916.0
ZAF,ZAF_2930,Dzanani,36.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,182.0,0.0037729590779053,0.01721522265625,0.0025886778209569,82639.9921875,0.0024126602369002,48238.0,6.650199,34252644.0,37345.0
ZAF,ZAF_2930,Dzanani,36.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,875.0,0.0181392263360835,0.088833671875,0.0133580471614458,439416.65625,0.0128286930565126,48238.0,6.650199,34252644.0,37345.0
ZAF,ZAF_2938,East London,77.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,280.0,0.0013343754169923,0.017929220703125,0.0010553965840116,124854.5546875,0.0009468612968914,209836.0,16.988136,131861504.0,243132.0
ZAF,ZAF_2938,East London,77.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,4531.0,0.0215930536228292,0.30007821875,0.0176639873114978,2159354.75,0.0163759299302395,209836.0,16.988136,131861504.0,243132.0
ZAF,ZAF_2991,Ekangala 2,6.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,13280.0,1.307499,6878993.0,31478.0
ZAF,ZAF_2991,Ekangala 2,6.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,46.0,0.0034638554216867,0.0033572221679687,0.0025676671018247,14146.8896484375,0.0020565349678997,13280.0,1.307499,6878993.0,31478.0
ZAF,ZAF_2992,Ekangala 1,7.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,17558.0,1.809877,9606083.0,25417.0
ZAF,ZAF_2992,Ekangala 1,7.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,12.0,0.0006834491399931,0.000660777770996,0.000365095402061,2191.333251953125,0.0002281193335465,17558.0,1.809877,9606083.0,25417.0
ZAF,ZAF_3010,Ekuphumleni,4.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,7400.0,0.893652,5116721.0,13855.0
ZAF,ZAF_3010,Ekuphumleni,4.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,44.0,0.0059459459459459,0.003946,0.0044155890659898,18215.0,0.003559897051256,7400.0,0.893652,5116721.0,13855.0
ZAF,ZAF_3011,Ekuvukeni,5.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,2.0,0.0002322340919647,0.0001013333358764,9.820901255989684e-05,253.3333282470703,4.5569941151289264e-05,8612.0,1.031813,5559220.0,12515.0
ZAF,ZAF_3011,Ekuvukeni,5.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,5.0,0.0005805852299117,0.0005186666259765,0.0005026750253937,2324.77783203125,0.0004181841754834,8612.0,1.031813,5559220.0,12515.0
ZAF,ZAF_3075,Elandsdoorn,12.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,8.0,0.000594088816278,0.0010465555419921,0.0005521977475285,2907.33349609375,0.0003030539788126,13466.0,1.895255,9593451.0,14001.0
ZAF,ZAF_3075,Elandsdoorn,12.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,36.0,0.0026733996732511,0.0056945556640625,0.0030046382487119,17771.5546875,0.001852467343347,13466.0,1.895255,9593451.0,14001.0
ZAF,ZAF_3090,Emalangeni,20.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,151.0,0.0112242622463391,0.0160922216796875,0.0102852511579296,53154.890625,0.0084329379167594,13453.0,1.564592,6303247.0,21566.0
ZAF,ZAF_3090,Emalangeni,20.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,563.0,0.0418494016204564,0.06280021875,0.0401383994996778,235988.34375,0.0374391712319063,13453.0,1.564592,6303247.0,21566.0
ZAF,ZAF_3091,eMangweni,19.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,23805.0,3.575623,18880608.0,24644.0
ZAF,ZAF_3091,eMangweni,19.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,96.0,0.0040327662255828,0.0096407783203125,0.0026962513442587,42893.21875,0.0022718134262413,23805.0,3.575623,18880608.0,24644.0
ZAF,ZAF_3092,Embalenhle A,21.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,4.666666507720947e-06,8.817333822797937e-07,11.666666984558104,4.0407833893875773e-07,48888.0,5.292605,28872290.0,163655.0
ZAF,ZAF_3092,Embalenhle A,21.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,891.0,0.0182253313696612,0.10908978125,0.0206117368006869,364921.46875,0.0126391591643752,48888.0,5.292605,28872290.0,163655.0
ZAF,ZAF_3098,Empangeni,12.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,6.0,0.0002521538138264,0.000285777770996,9.776075930786764e-05,1382.4444580078125,6.199164619512555e-05,23795.0,2.923236,22300496.0,18146.0
ZAF,ZAF_3098,Empangeni,12.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,234.0,0.0098339987392309,0.026737888671875,0.0091466746687147,183261.765625,0.0082178336134317,23795.0,2.923236,22300496.0,18146.0
ZAF,ZAF_3099,Empumalanga,48.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,265.0,0.0024861852536378,0.015947888671875,0.0019347110144001,102338.890625,0.0017386260890145,106589.0,8.243034,58861932.0,152132.0
ZAF,ZAF_3099,Empumalanga,48.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,787.0,0.0073835011117469,0.052350671875,0.00635089845256,318584.65625,0.0054124056996634,106589.0,8.243034,58861932.0,152132.0
ZAF,ZAF_3103,eMzinoni,5.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,7801.0,1.014615,5082017.0,51791.0
ZAF,ZAF_3103,eMzinoni,5.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,14.0,0.0017946417126009,0.0011613332519531,0.0011446048520405,4185.5556640625,0.000823601271712,7801.0,1.014615,5082017.0,51791.0
ZAF,ZAF_3114,Engonyameni,31.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,51.0,0.0030026493965263,0.0062795556640625,0.0023303798246311,16301.5546875,0.0018866887230985,16985.0,2.694649,8640299.0,19209.0
ZAF,ZAF_3114,Engonyameni,31.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,167.0,0.0098322048866647,0.021396666015625,0.0079404278685739,58703.21875,0.0067941189014407,16985.0,2.694649,8640299.0,19209.0
ZAF,ZAF_3117,Entabeni,28.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,45.0,0.0018395127335159,0.0048134448242187,0.0014291395267734,13526.333984375,0.001014398309596,24463.0,3.368072,13334342.0,24040.0
ZAF,ZAF_3117,Entabeni,28.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,158.0,0.0064587335976781,0.016322666015625,0.0048462936705702,46552.6640625,0.0034911856964895,24463.0,3.368072,13334342.0,24040.0
ZAF,ZAF_3133,Ermelo Central,32.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,124.0,0.0015731648524523,0.010976888671875,0.0015570792533823,45343.0,0.0010124777957364,78822.0,7.049666,44784192.0,74204.0
ZAF,ZAF_3133,Ermelo Central,32.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,1212.0,0.0153764177513892,0.0912759921875,0.0129475626487127,518442.125,0.0115764536959827,78822.0,7.049666,44784192.0,74204.0
ZAF,ZAF_3143,eSibongile,14.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,37.0,0.001009852888998,0.0023231110839843,0.0007917233537966,10108.5546875,0.0005929895149332,36639.0,2.934246,17046768.0,46312.0
ZAF,ZAF_3143,eSibongile,14.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,1113.0,0.0303774666339146,0.07607078125,0.0259251546223459,427993.53125,0.0251070191868628,36639.0,2.934246,17046768.0,46312.0
ZAF,ZAF_3144,Esikhawini,61.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,362.0,0.00470319219426,0.03524810546875,0.0041512049586246,161618.21875,0.0036731410013053,76969.0,8.491054,44000004.0,130230.0
ZAF,ZAF_3144,Esikhawini,61.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,3931.0,0.0510725097117021,0.38999490625,0.0459300937492565,2077413.125,0.0472139303669154,76969.0,8.491054,44000004.0,130230.0
ZAF,ZAF_3152,Estcourt ,13.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,195.0,0.0080468782239095,0.019402111328125,0.0074458265035383,98467.9921875,0.0058639642247117,24233.0,2.60577,16792052.0,39871.0
ZAF,ZAF_3152,Estcourt ,13.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,683.0,0.0281847068047703,0.06464322265625,0.0248077238805612,375122.65625,0.0223392981542696,24233.0,2.60577,16792052.0,39871.0
ZAF,ZAF_3159,Ethandakukhanya,14.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,2.0,6.506815889644402e-05,0.0002142222290039,7.940361875536299e-05,800.0,5.01815977933646e-05,30737.0,2.69789,15942099.0,38597.0
ZAF,ZAF_3159,Ethandakukhanya,14.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,100.0,0.0032534079448222,0.0068642221679687,0.0025442928243808,35503.11328125,0.0022270036888649,30737.0,2.69789,15942099.0,38597.0
ZAF,ZAF_3162,Etwatwa,20.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,74341.0,5.653021,34387128.0,186566.0
ZAF,ZAF_3162,Etwatwa,20.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,223.0,0.0029996906148693,0.010803,0.001911013597862,54751.890625,0.0015922205141703,74341.0,5.653021,34387128.0,186566.0
ZAF,ZAF_3164,Evander,5.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,12567.0,1.280649,7709660.0,14422.0
ZAF,ZAF_3164,Evander,5.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,12567.0,1.280649,7709660.0,14422.0
ZAF,ZAF_3165,Evaton,342.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,302.0,0.0004888511189348,0.0272161171875,0.0005092183768722,99740.5390625,0.0003294751423365,617775.0,53.446848,302725536.0,995130.0
ZAF,ZAF_3165,Evaton,342.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,8797.0,0.0142398122293715,0.5976856875,0.0111828051581264,2743842.5,0.00906379599242,617775.0,53.446848,302725536.0,995130.0
ZAF,ZAF_3172,Ezakheni,32.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,43.0,0.001358867399823,0.004205,0.000930309940334,16656.779296875,0.0007496174815108,31644.0,4.519999,22220372.0,64909.0
ZAF,ZAF_3172,Ezakheni,32.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,424.0,0.0133990645936038,0.044555890625,0.0098575001067478,205586.0,0.0092521403332041,31644.0,4.519999,22220372.0,64909.0
ZAF,ZAF_3174,Ezakheni E,11.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,134.0,0.0094820266062836,0.0154175546875,0.0086518846858115,67646.0,0.0069052960985373,14132.0,1.781988,9796249.0,20969.0
ZAF,ZAF_3174,Ezakheni E,11.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,524.0,0.0370789697141239,0.065776890625,0.0369120839337863,314746.34375,0.0321292714946302,14132.0,1.781988,9796249.0,20969.0
ZAF,ZAF_3178,Ezibeleni,10.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,18651.0,2.124556,12148007.0,31770.0
ZAF,ZAF_3178,Ezibeleni,10.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,323.0,0.0173181062677604,0.038727890625,0.0182286984315781,178372.65625,0.0146832855998518,18651.0,2.124556,12148007.0,31770.0
ZAF,ZAF_3231,Fernie,14.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,26.0,0.0017208286451783,0.0032330002441406,0.001245991474282,14654.666015625,0.0011187509230096,15109.0,2.594721,13099132.0,26512.0
ZAF,ZAF_3231,Fernie,14.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,111.0,0.0073466146005691,0.0155551103515625,0.0059949067169697,75035.6640625,0.0057282928412737,15109.0,2.594721,13099132.0,26512.0
ZAF,ZAF_3239,Figtree,9.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,97.0,0.0092521938191529,0.00950366796875,0.0063067172925492,35817.6640625,0.0055505351009784,10484.0,1.506912,6453011.0,13867.0
ZAF,ZAF_3239,Figtree,9.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,257.0,0.0245135444486837,0.02593411328125,0.017210104691747,91700.4453125,0.0142104895393018,10484.0,1.506912,6453011.0,13867.0
ZAF,ZAF_3279,Freedom Park,8.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,14145.0,1.961709,11219200.0,26108.0
ZAF,ZAF_3279,Freedom Park,8.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,14145.0,1.961709,11219200.0,26108.0
ZAF,ZAF_3326,Ga-Kgoete,26.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,53.0,0.0022494800730019,0.0076687778320312,0.0019748995414338,25205.443359375,0.0016392477165316,23561.0,3.883123,15376226.0,24596.0
ZAF,ZAF_3326,Ga-Kgoete,26.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,250.0,0.0106107550613301,0.03678555859375,0.0094731891299219,129143.671875,0.0083989186862237,23561.0,3.883123,15376226.0,24596.0
ZAF,ZAF_3337,Ga-Luka,12.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,19358.0,2.971791,18087864.0,26254.0
ZAF,ZAF_3337,Ga-Luka,12.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,277.0,0.0143093294761855,0.03494222265625,0.0117579677225787,157904.21875,0.0087298433220196,19358.0,2.971791,18087864.0,26254.0
ZAF,ZAF_3338,Gamalakhe 2,14.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,20.0,0.0015851628754854,0.002537,0.0012129905212703,15265.22265625,0.0010449996831331,12617.0,2.091525,14607873.0,44152.0
ZAF,ZAF_3338,Gamalakhe 2,14.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,124.0,0.0098280098280098,0.01702522265625,0.0081401000017929,126026.2265625,0.0086272810944139,12617.0,2.091525,14607873.0,44152.0
ZAF,ZAF_3339,Ga-Mampuru,23.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,388.0,0.0164609053497942,0.0536574453125,0.0130025636364759,260297.546875,0.0121122325895834,23571.0,4.126682,21490468.0,35278.0
ZAF,ZAF_3339,Ga-Mampuru,23.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,873.0,0.037037037037037,0.1296936484375,0.0314280694362928,636730.125,0.0296284904079334,23571.0,4.126682,21490468.0,35278.0
ZAF,ZAF_3340,Ga-Marishane,35.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,38.0,0.0013936259947922,0.0037262221679687,0.0008802907120146,12919.0,0.0006554686501912,27267.0,4.232945,19709562.0,23696.0
ZAF,ZAF_3340,Ga-Marishane,35.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,287.0,0.0105255436975098,0.03383822265625,0.0079940142516026,117441.5625,0.0059586084409181,27267.0,4.232945,19709562.0,23696.0
ZAF,ZAF_3341,Ga-Masemola,16.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,18440.0,3.297188,20198204.0,15597.0
ZAF,ZAF_3341,Ga-Masemola,16.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,9.0,0.0004880694143167,0.0014443333740234,0.0004380500517481,6818.5556640625,0.000337582275338,18440.0,3.297188,20198204.0,15597.0
ZAF,ZAF_3342,Ga-Masha,28.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,343.0,0.0123496795564196,0.05253377734375,0.0093566392441828,304318.34375,0.0087369468680378,27774.0,5.614599,34831200.0,41686.0
ZAF,ZAF_3342,Ga-Masha,28.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,878.0,0.031612299272701,0.141504796875,0.0252030103797261,746341.0,0.0214273697145088,27774.0,5.614599,34831200.0,41686.0
ZAF,ZAF_3355,Ga-Moloi,24.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,27.0,0.0011216350947158,0.003713,0.0008389673087451,16458.888671875,0.0006955932112565,24072.0,4.425679,23661658.0,22504.0
ZAF,ZAF_3355,Ga-Moloi,24.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,106.0,0.0044034562977733,0.01372022265625,0.0031001395845134,58681.0,0.0024800037258589,24072.0,4.425679,23661658.0,22504.0
ZAF,ZAF_3366,Ganyesa,29.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,2.0,9.652975529707031e-05,0.0007117778320312,0.0001742957080809,4548.0,0.0002174304652782,20719.0,4.083737,20917032.0,15600.0
ZAF,ZAF_3366,Ganyesa,29.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,795.0,0.0383705777305854,0.1280652265625,0.0313598124860881,651464.5625,0.0311451721496625,20719.0,4.083737,20917032.0,15600.0
ZAF,ZAF_3373,Ga-Rakgoatha,18.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,11354.0,2.570316,11961006.0,14986.0
ZAF,ZAF_3373,Ga-Rakgoatha,18.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,188.0,0.0165580412189536,0.04806400390625,0.0186996477889294,185248.109375,0.0154876696303805,11354.0,2.570316,11961006.0,14986.0
ZAF,ZAF_3378,Ga-Ramongoane,3.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,4627.0,0.815342,4174911.0,13312.0
ZAF,ZAF_3378,Ga-Ramongoane,3.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,4627.0,0.815342,4174911.0,13312.0
ZAF,ZAF_3383,Ga-Raphahlelo,17.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,31.0,0.0020977128163486,0.004278,0.0017391537663167,22199.11328125,0.0019129717575707,14778.0,2.459817,11604517.0,14353.0
ZAF,ZAF_3383,Ga-Raphahlelo,17.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,124.0,0.0083908512653945,0.01816277734375,0.0073837921047581,94733.453125,0.0081634981555027,14778.0,2.459817,11604517.0,14353.0
ZAF,ZAF_3400,Mosate,14.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,94.0,0.0044592030360531,0.0105966669921875,0.0035229019065849,53991.5546875,0.003108794582913,21080.0,3.007937,17367360.0,18731.0
ZAF,ZAF_3400,Mosate,14.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,300.0,0.0142314990512333,0.03422121875,0.0113769732378038,180532.90625,0.0103949538818795,21080.0,3.007937,17367360.0,18731.0
ZAF,ZAF_3449,Gcumisa,74.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,142.0,0.0059349661456156,0.016620443359375,0.0044797879514101,42350.78125,0.0044459322412533,23926.0,3.710096,9525737.0,36919.0
ZAF,ZAF_3449,Gcumisa,74.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,429.0,0.0179302850455571,0.05426178515625,0.0146254396533809,138049.765625,0.014492292368034,23926.0,3.710096,9525737.0,36919.0
ZAF,ZAF_3467,George,63.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,10.0,6.244692011789979e-05,0.0006801110839843,5.608082202247311e-05,3657.5556640625,4.591201917400469e-05,160136.0,12.127338,79664448.0,179903.0
ZAF,ZAF_3467,George,63.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,1364.0,0.0085177599040815,0.083557765625,0.0068900335444596,512017.71875,0.006427179646685,160136.0,12.127338,79664448.0,179903.0
ZAF,ZAF_3532,Giyani,36.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,47.0,0.0010266491917868,0.0037686667480468,0.0005972946054482,15227.0,0.000499654930633,45780.0,6.309561,30475032.0,46096.0
ZAF,ZAF_3532,Giyani,36.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,789.0,0.0172346002621231,0.0770399921875,0.012210039999217,378092.4375,0.0124066297124806,45780.0,6.309561,30475032.0,46096.0
ZAF,ZAF_3577,Gopane,23.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,19.0,0.0020576131687242,0.004791111328125,0.0020503302782902,13477.5556640625,0.0017165495406776,9234.0,2.336751,7851539.0,14333.0
ZAF,ZAF_3577,Gopane,23.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,390.0,0.0422352176738141,0.0956764453125,0.0409442192653389,254386.90625,0.0323996233413602,9234.0,2.336751,7851539.0,14333.0
ZAF,ZAF_3600,Graaff Reinet,7.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,97.0,0.0071418053305845,0.00809922265625,0.004731252311088,64873.44921875,0.0057256977238362,13582.0,1.711856,11330226.0,25367.0
ZAF,ZAF_3600,Graaff Reinet,7.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,277.0,0.0203946399646591,0.02539433203125,0.0148343856207823,177332.65625,0.0156512902964159,13582.0,1.711856,11330226.0,25367.0
ZAF,ZAF_3612,Greytown,8.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,4.0,0.0002605693440166,0.0003113333435058,0.0002074356645231,1236.0,0.0001500080465481,15351.0,1.500867,8239558.0,21348.0
ZAF,ZAF_3612,Greytown,8.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,295.0,0.0192169891212298,0.027278443359375,0.0181751236847602,107413.65625,0.0130363371736687,15351.0,1.500867,8239558.0,21348.0
ZAF,ZAF_3616,Groendal,6.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,29.0,0.0029983457402812,0.0021307778320312,0.0022953745502829,12405.111328125,0.0023438139884525,9672.0,0.928292,5292703.0,14429.0
ZAF,ZAF_3616,Groendal,6.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,335.0,0.0346360628618693,0.028208333984375,0.0303873500842138,156215.65625,0.029515288549159,9672.0,0.928292,5292703.0,14429.0
ZAF,ZAF_3642,Gugulethu,6.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,4.0,0.0002006018054162,0.0002331111145019,0.000185893734222,582.888916015625,8.183419282850195e-05,19940.0,1.254002,7122804.0,21545.0
ZAF,ZAF_3642,Gugulethu,6.0,2020,2020,100,FLUVIAL_PLUVIAL_DEFENDED,34.0,0.0017051153460381,0.0015922221679687,0.0012697126224429,5291.111328125,0.0007428410676645,19940.0,1.254002,7122804.0,21545.0
ZAF,ZAF_3723,Ha-Madodonga,36.0,2020,2020,10,FLUVIAL_PLUVIAL_DEFENDED,43.0,0.0012258395575574,0.0049667778320312,0.0009444236546649,16795.888671875,0.0008319771760476,35078.0,5.259057,20187920.0,29630.0
