Country Code,Year,Value
CPV,2000,4510.13573659758
EAS,2000,8248.938487659545
ECS,2000,29840.408270345582
ETH,2000,810.2707491824355
GAB,2000,21717.224079678897
GHA,2000,3327.351992917668
GIN,2000,2358.287656084953
GMB,2000,2658.617705794637
GNB,2000,1950.8012279417549
GNQ,2000,11767.470881431287
KEN,2000,3756.636222968789
LBR,2000,1868.1797558761764
LCN,2000,14637.734362125138
LSO,2000,1932.157932234147
MDG,2000,1701.443202533242
MEA,2000,10257.307113503102
MLI,2000,1912.3089840759624
MOZ,2000,711.9763935273959
MRT,2000,5008.608071445723
MUS,2000,13322.02013715291
MWI,2000,1239.39174838676
NAM,2000,7858.3878952125315
NER,2000,1190.566745432232
NGA,2000,3290.7056611918106
RWA,2000,1016.66199090104
SDN,2000,3575.85205078125
SEN,2000,3093.287916026153
SLE,2000,1983.2887238461365
SOM,2000,702.5978846421054
SSA,2000,3424.1353715320784
STP,2000,3852.8904272145337
SWZ,2000,6189.644908603427
SYC,2000,20633.674695076068
TCD,2000,1501.1448405951433
TGO,2000,2096.859098008801
TSA,2000,3097.806570678501
TZA,2000,1839.93664550781
UGA,2000,1487.004988535119
ZAF,2000,11197.51489524929
ZMB,2000,2220.565371271404
ZWE,2000,4071.018794933316
AFE,2001,3207.570294897685
AFW,2001,3233.544367797276
AGO,2001,6049.163212222716
BDI,2001,983.3968467170328
BEN,2001,2591.064852202879
BFA,2001,1477.2849184652491
BWA,2001,12949.640309298891
CAF,2001,1272.8571075850507
CIV,2001,4609.144693953026
CMR,2001,3884.8730481271423
COD,2001,841.0356513737311
COG,2001,7567.439168171039
COM,2001,2414.430049724934
CPV,2001,4540.907317805181
EAS,2001,8481.634058867952
ECS,2001,30566.33128747211
ETH,2001,851.3134284645707
GAB,2001,21604.78044417686
GHA,2001,3369.50702508212
GIN,2001,2412.751619596276
GMB,2001,2737.6961080590604
GNB,2001,2001.1651702290396
GNQ,2001,18031.964975073995
KEN,2001,3778.2585475561496
LBR,2001,1867.1191092175295
LCN,2001,14492.233252593694
LSO,2001,2004.033502159552
MDG,2001,1748.5035092891244
MEA,2001,10240.377895851494
MLI,2001,2140.9925656051087
MOZ,2001,785.7901736162456
MRT,2001,4847.410865284954
MUS,2001,13659.635144760472
MWI,2001,1149.5803960189826
NAM,2001,7786.541694967607
NER,2001,1233.06511808278
NGA,2001,3392.035285163088
RWA,2001,1093.1840983842944
SDN,2001,3701.548828125
SEN,2001,3149.3311370350257
SLE,2001,1750.9246451664314
SOM,2001,723.1201803191184
SSA,2001,3474.030789817968
STP,2001,3907.019281869803
SWZ,2001,6197.503519839475
SYC,2001,20147.418765616727
TCD,2001,1620.5527624764934
TGO,2001,2059.104879543
TSA,2001,3182.3165181160666
TZA,2001,1899.74536132813
UGA,2001,1516.9642375569515
ZAF,2001,11401.43105422591
ZMB,2001,2268.9696556459685
ZWE,2001,4102.083473741006
AFE,2002,3247.6559108358333
AFW,2002,3430.6361292862143
AGO,2002,6645.477766277176
BDI,2002,998.5612889848552
BEN,2002,2630.1806102962714
BFA,2002,1494.678012695828
BWA,2002,13479.696070777904
CAF,2002,1290.383149171263
CIV,2002,4368.928088372793
CMR,2002,3951.419362321322
COD,2002,839.766208262362
COG,2002,7729.388901418899
COM,2002,2418.834349061367
CPV,2002,4710.241049122802
EAS,2002,8837.472617161364
ECS,2002,31151.181923893742
ETH,2002,838.2980470016009
GAB,2002,20981.479858446597
GHA,2002,3425.6182093427806
GIN,2002,2498.131774951022
GMB,2002,2578.557145741996
GNB,2002,2029.1842929895915
GNQ,2002,20242.430968439872
KEN,2002,3681.2569427490953
LBR,2002,1887.646015707326
LCN,2002,14372.61090126586
LSO,2002,2024.787273048636
MDG,2002,1486.434297415456
MEA,2002,10242.137098114134
MLI,2002,2139.970919568272
MOZ,2002,842.6452661727614
MRT,2002,4806.898538534186
MUS,2002,13784.198753234248
MWI,2002,1140.8427464241763
NAM,2002,8017.281341285588
NER,2002,1248.8231366060063
NGA,2002,3806.215896344624
RWA,2002,1220.7394919553026
SDN,2002,3814.31323242188
SEN,2002,3075.231575031118
SLE,2002,2091.141105066224
SOM,2002,749.6444778004828
SSA,2002,3592.2646012104806
STP,2002,3942.760406951149
SWZ,2002,6417.810233197037
SYC,2002,19777.752524972137
TCD,2002,1697.971572015353
TGO,2002,2084.2303518135927
TSA,2002,3244.37301172371
TZA,2002,1982.64428710938
UGA,2002,1598.5828380848989
ZAF,2002,11711.88395420875
ZMB,2002,2299.3328918811426
ZWE,2002,3701.4551630322
AFE,2003,3263.224448620747
AFW,2003,3515.562588422705
AGO,2003,6609.214889023856
BDI,2003,955.669204427762
BEN,2003,2639.0437011464146
BFA,2003,1561.833101849148
BWA,2003,13857.258825225295
CAF,2003,1191.8731520061974
CIV,2003,4060.000380384268
CMR,2003,4054.7813324651656
COD,2003,861.0815742873104
COG,2003,7577.456304563524
COM,2003,2422.5870893221468
CPV,2003,4841.265398714998
EAS,2003,9262.48315307642
ECS,2003,31866.8856547309
ETH,2003,795.7721383501071
GAB,2003,20875.45493258444
GHA,2003,3507.75105744843
GIN,2003,2473.234182954709
GMB,2003,2682.479933101329
GNB,2003,1978.123292093274
GNQ,2003,21709.57512419592
KEN,2003,3674.0859275840858
LBR,2003,1308.1509014027406
LCN,2003,14541.80249179513
LSO,2003,2127.3730216013228
MDG,2003,1584.7492523212356
MEA,2003,10436.321763893791
MLI,2003,2262.051327218106
MOZ,2003,883.239121472194
MRT,2003,5023.652138803911
MUS,2003,14495.693666715575
MWI,2003,1176.1238599873695
NAM,2003,8237.36597245597
NER,2003,1231.278091508503
NGA,2003,3974.767874693968
RWA,2003,1220.499166867418
SDN,2003,3946.92260742188
SEN,2003,3170.034946884792
SLE,2003,2198.2572054634
SOM,2003,777.6054434721584
SSA,2003,3647.114186712574
STP,2003,4161.638331675416
SWZ,2003,6621.46651215923
SYC,2003,18825.220693618936
TCD,2003,1871.6399023847248
TGO,2003,2168.6512643728447
TSA,2003,3427.976938436444
TZA,2003,2059.83740234375
UGA,2003,1649.1482601447972
ZAF,2003,11937.715417041843
ZMB,2003,2383.876117410889
ZWE,2003,3036.05335744546
AFE,2004,3361.793730044429
AFW,2004,3685.55112744516
AGO,2004,7074.025947376249
BDI,2004,965.2041181160212
BEN,2004,2672.8440435715747
BFA,2004,1581.2562093329386
BWA,2004,13984.84151000419
CAF,2004,1236.2853471216572
CIV,2004,4088.945173284719
CMR,2004,4222.966386898855
COD,2004,892.4352911077764
COG,2004,7577.445972741525
COM,2004,2422.7213514853697
CPV,2004,5268.303124857083
EAS,2004,9787.534977923402
ECS,2004,33038.39238049477
ETH,2004,877.1144949893832
GAB,2004,20438.930706659277
GHA,2004,3607.3652228502106
GIN,2004,2477.502826023631
GMB,2004,2794.1935260911773
GNB,2004,1955.6943349769497
GNQ,2004,28225.985816122036
KEN,2004,3743.567857369295
LBR,2004,1326.535655026949
LCN,2004,15133.27200244086
LSO,2004,2178.6647467433204
MDG,2004,1620.1195379304725
MEA,2004,11004.468347570555
MLI,2004,2224.144095187644
MOZ,2004,934.1339648444211
MRT,2004,5139.225524688632
MUS,2004,15028.817636762718
MWI,2004,1208.2196975075028
NAM,2004,9130.824423376938
NER,2004,1192.0823507557006
NGA,2004,4223.797947818596
RWA,2004,1277.1928044082854
SDN,2004,4041.05712890625
SEN,2004,3240.302016698396
SLE,2004,2262.872128818401
SOM,2004,802.7716383094504
SSA,2004,3781.091789490257
STP,2004,4202.561868987751
SWZ,2004,6820.126066592045
SYC,2004,18356.47114472117
TCD,2004,2392.0927022495985
TGO,2004,2093.014824341172
TSA,2004,3626.659952890685
TZA,2004,2155.24145507813
UGA,2004,1709.361592168574
ZAF,2004,12356.31633696637
ZMB,2004,2471.720733286847
ZWE,2004,2828.8433523576427
AFE,2005,3482.940809014797
AFW,2005,3791.2670241173487
AGO,2005,7845.890152715419
BDI,2005,938.3815973100842
BEN,2005,2632.472514543285
BFA,2005,1664.9954318002267
BWA,2005,14361.95763148201
CAF,2005,1219.5939445673976
CIV,2005,4032.245880298464
CMR,2005,4199.7227096936185
COD,2005,918.5348423563324
COG,2005,7876.11806658285
COM,2005,2441.1357047607166
CPV,2005,5565.76951208069
EAS,2005,10353.462771583092
ECS,2005,34031.52696590074
ETH,2005,952.1156662946822
GAB,2005,20385.289990912428
GHA,2005,3721.3078574199576
GIN,2005,2501.221604562786
GMB,2005,2653.64239155191
GNB,2005,2035.681408580779
GNQ,2005,31302.95795387398
KEN,2005,3844.7355712057774
LBR,2005,1335.61728880785
LCN,2005,15537.763467194683
LSO,2005,2275.0161441925584
MDG,2005,1648.176315537588
MEA,2005,11304.36693113108
MLI,2005,2314.015145720992
MOZ,2005,970.3899560986298
MRT,2005,5445.829517219564
MUS,2005,15205.661596689435
MWI,2005,1214.7426419187989
NAM,2005,9245.136532955505
NER,2005,1233.8755105220482
NGA,2005,4372.975611050847
RWA,2005,1360.2958757027577
SDN,2005,4152.32275390625
SEN,2005,3301.820761608148
SLE,2005,2298.723844613782
SOM,2005,830.509147724838
SSA,2005,3901.030121996189
STP,2005,4371.497216441276
SWZ,2005,7189.969156143649
SYC,2005,19917.11945342207
TCD,2005,2695.812021385431
TGO,2005,1944.7795106378792
TSA,2005,3844.006327498874
TZA,2005,2253.09326171875
UGA,2005,1765.0378845706573
ZAF,2005,12877.306310551172
ZMB,2005,2564.475609659117
ZWE,2005,2642.172286457632
AFE,2006,3620.75194734932
AFW,2006,3880.960550165473
AGO,2006,8435.4550466421
BDI,2006,954.190853889464
BEN,2006,2652.218419671588
BFA,2006,1714.7603490450902
BWA,2006,15275.582879735455
CAF,2006,1251.8708217133526
CIV,2006,4049.2603296249617
CMR,2006,4241.517447228207
COD,2006,938.0411640831902
COG,2006,8192.57979719023
COM,2006,2455.715424141723
CPV,2006,5941.382180915113
EAS,2006,11014.085928030936
ECS,2006,35511.287461985645
ETH,2006,1024.7291193694837
GAB,2006,19224.126865838676
GHA,2006,3857.861548476053
GIN,2006,2478.6131951072603
GMB,2006,2564.6865397051947
GNB,2006,2040.171940187357
GNQ,2006,32251.768008251925
KEN,2006,3970.733498876854
LBR,2006,1364.6034732370929
LCN,2006,16143.648969774604
LSO,2006,2381.020245620732
MDG,2006,1686.8633545976052
MEA,2006,11669.398924230018
MLI,2006,2388.3482027456807
MOZ,2006,1041.8047170959524
MRT,2006,6284.702095956665
MUS,2006,15871.302634778069
MWI,2006,1237.2738651994675
NAM,2006,9773.298331997976
NER,2006,1260.1204667129823
NGA,2006,4511.639523655171
RWA,2006,1446.7109468655126
SDN,2006,4299.97412109375
SEN,2006,3301.0315241419294
SLE,2006,2344.8622450073813
SOM,2006,857.6858030535482
SSA,2006,4024.7398426546606
STP,2006,4644.180446699914
SWZ,2006,7582.757574564038
SYC,2006,21341.85975260028
TCD,2006,2586.9878908005376
TGO,2006,1941.1729901686224
TSA,2006,4085.07331187694
TZA,2006,2334.1044921875
